"Include","Confidence","Name","Brand","Model","Category","Description","ImagePath","ImageUrl","SourcePage","SourceRawFile","ListingType","CallForPrice","Quantity","Status","Published","Featured","DisplayOrder"
"YES","90","or visit store to purchase!","Wacker","","","G 5.6A | 60Hz Portable Generator | Portable power, when and where you need it | High performance portable generators to fit your job and budget. WACKER generators are built for construction, industrial, commercial, domestic and farm applications. They feature a heavy-duty, lightweight compact frame that provides jobsite protection while reducing storage space requirements. A central eye can accommodate a 3in/75mm hook for easy lifting. | | !","images/wacker/g56.gif","https://billsequipment.mydomain.com/images/wacker/g56.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2570"
"YES","90","or visit store to purchase!","Wacker","","","BPU 3050A | Reversible Vibratory Plate 30kN, 50cm/20in | Reliable vibratory plates offer maximum mobility | Versatile reversible plates ideal for compaction of interlocking paving stones, trenches, landscaping and maintenance. The only plates with a durable, integrated wheel set that provides for maximum built-in mobility. Single lever direction control provides for easy operation. | | !","images/wacker/bpu3050.gif","https://billsequipment.mydomain.com/images/wacker/bpu3050.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2580"
"YES","90","or visit store to purchase!","Wacker","","","PG 3 | 3in Centrifugal Dewatering Pump | Centrifugal dewatering pumps are the value alternative for keeping jobsites dry | WACKER's PG dewatering pump series has been designed to handle the removal of relatively clean jobsite water. With its self-priming centrifugal pumping action and overall compact size, the pump is ideal for the contractor with the need for temporary water removal. | | !","images/wacker/pg3.gif","https://billsequipment.mydomain.com/images/wacker/pg3.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2590"
"YES","90","or visit store to purchase!","Wacker","","","Wet screed offers both reliable performance and operator comfort. | | Wacker Neuson's wet screed can fit the demands of every jobsite with a variety of blade lengths, plus each unit is designed to | fit the demands of every operator. Its unique twin handle system is fully height and angle adjustable offering maximum operator comfort. In addition, two isolators reduce handle vibration to the operator. The squeeze-grip handle is also foldable for easy transport and storage. | !","images/wacker/wetscreed.jpg","https://billsequipment.mydomain.com/images/wacker/wetscreed.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2600"
"YES","90","PG 2","Wacker","","","!  | 2in Centrifugal Dewatering Pump | Centrifugal dewatering pumps are the value alternative for keeping jobsites dry | WACKER's PG dewatering pump series has been designed to handle the removal of relatively clean jobsite water. With its self-priming centrifugal pumping action and overall compact size, the pump is ideal for the contractor with the need for temporary water removal.","images/wacker/pg2.gif","https://billsequipment.mydomain.com/images/wacker/pg2.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2610"
"YES","90","PT 2H","Wacker","","","!  | 50mm/2in Centrifugal Trash Pump | High performance centrifugal trash pumps designed to keep your jobsite dry | WACKER's centrifugal trash pumps have proven themselves on jobsites around the world. With its radial flow design and built-in contractor friendly features, this line of trash pump has redefined the quality and durability standards of self-priming centrifugal trash pumps.","images/wacker/pt2h.gif","https://billsequipment.mydomain.com/images/wacker/pt2h.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2620"
"YES","90","PTS 4V","Wacker","","","!  | 4in Centrifugal Trash Pump | High performance centrifugal trash pumps designed to keep your jobsite dry | WACKER's centrifugal trash pumps have proven themselves on jobsites around the world. With its radial flow design and built-in contractor friendly features, this line of trash pump has redefined the quality and durability standards of self-priming centrifugal trash pumps.","images/wacker/pts4v.gif","https://billsequipment.mydomain.com/images/wacker/pts4v.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2630"
"YES","90","Soil (WP 1550A)","Wacker","","","!  | Vibratory Soil Plate, 15 kN, 50mm/19.5in | Application | Designed for compaction in confined areas of granular soil in narrow trenches. These plates are ideal for curbs, gutters, around tanks, forms, columns, footings, guard railings, drainage ditches, gas and sewer works and building construction.","images/wacker/wp1550a.gif","https://billsequipment.mydomain.com/images/wacker/wp1550a.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2640"
"YES","95","WB-16a – Features and Benefits","Wacker","B56.8-1993","","! | |  | Variable speed hydrostatic drive system with squeeze grip control lever and thumb operated forward and reverse control. | Thumb operated dump control allows for easy dumping and spreading of materials, while keeping both hands on handlebars. | Large capacity polyethylene bucket with high adjustable tip angle for easy unloading of materials. | Large capacity fuel tank provides long uninterrupted operation. | High splash guard reduces splattering of concrete outside bucket. | Removable outer tires for easy access into narrow areas. | Locking pin on operator platform provides greater stability for operator. | Foot-operated scrub brake with lock for parking machine. | Power buggy meets or exceeds ASME B56.8-1993 Safety Standard for stability and braking.","images/wacker/wb-16a.jpg","https://billsequipment.mydomain.com/images/wacker/wb-16a.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2650"
"YES","90","or visit store to purchase!","Wacker","","Rollers","RD 7H | Double Drum Vibratory Roller | WACKER's multipurpose roller for excellent productivity | This walk-behind, double drum vibratory roller is capable of performing a wide range of soil and asphalt compaction applications. The exclusive compact design allows for tight side clearance on both sides of the roller. Plus the totally hydrostatic drive eliminates mechanical components providing for less maintenance and greater reliability. | | !","images/wacker/rd7h.gif","https://billsequipment.mydomain.com/images/wacker/rd7h.gif","https://billsequipment.mydomain.com/rollers.htm | https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2660"
"YES","90","or visit store to purchase!","Wacker","","Rollers","RD 11A | Hydrostatic Double Drum Vibratory Roller | Versatile rollers provide excellent compaction results | WACKER's RD 11 roller series feature dual drum drive and articulated steering for extremely accurate control. The hydrostatic drive with infinitely variable forward and reverse operation and even accelerations and stops guarantees a smooth asphalt finish. Front drum vibration with static rear drum leaves excellent asphalt finish. | | | !","images/wacker/rd11a.gif","https://billsequipment.mydomain.com/images/wacker/rd11a.gif","https://billsequipment.mydomain.com/rollers.htm | https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2670"
"YES","90","RD 25","Wacker","","Rollers","! | |  | Hydrostatic Vibratory Roller | Rollers offer easy maneuverability and high productivity. | WACKER's RD 15 and  rollers feature a dual drum series hydraulic drive system for maximum traction. A twin cylinder diesel engine is fully enclosed for long life and quiet operation. Pressurized water sprinkler system provides positive drum lubrication on asphalt. Articulated steering ensures drums track directly for clean finishes.","images/wacker/rd25.gif","https://billsequipment.mydomain.com/images/wacker/rd25.gif","https://billsequipment.mydomain.com/rollers.htm | https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2680"
"YES","95","T09-A","William Henry","T09-A","","! | |  | Style: Kestrel  (locking liner) | Blade length: 2.125"" | Overall length: 5.0"" | Weight: 1.2 oz. | Blade: ATS 34 | Handle: Titanum / Amber Jigged Bone | Thumbstud: Stainless | Fittings: Stainless | Lanyard: Hidden lanyard pin | Carrying system: ClipCase","images/williamhenry/t09-a.jpg","https://billsequipment.mydomain.com/images/williamhenry/t09-a.jpg","https://billsequipment.mydomain.com/williamhenry.htm","raw/0034-williamhenry.html","product","YES","1","active","YES","NO","2690"
"YES","95","T09-BT","William Henry","T09-BT","","! | |  | Style: Kestrel  (locking liner) | Blade length: 2.125"" | Overall length: 5.0"" | Weight: 0.8 oz. | Blade: ATS 34 w/Tungsten DLC coating | Handle: Carbon fiber | Thumbstud: 24K coated stainless | Fittings: Stainless | Lanyard: Lined lanyard sleeve | Carry system: Removable titanium clip","images/williamhenry/t09-bt.jpg","https://billsequipment.mydomain.com/images/williamhenry/t09-bt.jpg","https://billsequipment.mydomain.com/williamhenry.htm","raw/0034-williamhenry.html","product","YES","1","active","YES","NO","2700"
"YES","95","T09-P","William Henry","T09-P","","Style: Kestrel  (locking liner) | Blade length: 2.125"" | Overall length: 5.0"" | Weight: 1.4 oz. | Blade: ATS 34 | Handle: Mother of Pearl | Thumbstud: Stainless | Fittings: Stainless | Lanyard: Hidden lanyard pin | Carrying system: ClipCase | | | !","images/williamhenry/t09-p.jpg","https://billsequipment.mydomain.com/images/williamhenry/t09-p.jpg","https://billsequipment.mydomain.com/williamhenry.htm","raw/0034-williamhenry.html","product","YES","1","active","YES","NO","2710"
